OBJECTID,lat,long,dailyave,date,site,name,dateorig
1719,42.069299999999998,-101.407200000000000,0.095431551000000,2010-2-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,2/15/2010 0:00:00
1720,34.362299999999998,-106.701899999999990,0.067604512000000,2010-2-15T00:00:00.000Z,US-Seg,Sevilleta grassland,2/15/2010 0:00:00
1721,36.933300000000003,-96.683300000000003,0.108178973000000,2010-2-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,2/15/2010 0:00:00
1722,38.037300000000002,-121.753699999999990,0.242825925000000,2010-2-15T00:00:00.000Z,US-Snd,Sherman Island,2/15/2010 0:00:00
1723,38.036900000000003,-121.754700000000000,0.242825925000000,2010-2-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,2/15/2010 0:00:00
1726,38.431600000000003,-120.965999999999990,0.191781253000000,2010-2-15T00:00:00.000Z,US-Ton,Tonzi Ranch,2/15/2010 0:00:00
1727,38.413300000000000,-120.950700000000000,0.191781253000000,2010-2-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,2/15/2010 0:00:00
1729,37.520800000000001,-96.855000000000004,0.014340656000000,2010-2-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),2/15/2010 0:00:00
1733,36.819299999999998,-97.819800000000001,0.381139547000000,2010-3-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,3/15/2010 0:00:00
1734,36.426699999999997,-99.420000000000002,0.149313837000000,2010-3-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,3/15/2010 0:00:00
1735,36.635800000000003,-99.597499999999997,0.197971091000000,2010-3-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,3/15/2010 0:00:00
1736,35.549700000000001,-98.040199999999999,0.086395510000000,2010-3-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,3/15/2010 0:00:00
1737,35.546500000000002,-98.040000000000006,0.086395510000000,2010-3-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,3/15/2010 0:00:00
1738,31.590699999999998,-110.510400000000000,0.050798412000000,2010-3-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,3/15/2010 0:00:00
1740,39.216700000000003,-86.540599999999998,0.041016802000000,2010-3-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,3/15/2010 0:00:00
1741,39.063299999999998,-79.420800000000000,0.119102053000000,2010-3-15T00:00:00.000Z,US-CaV,Canaan Valley,3/15/2010 0:00:00
1742,38.090000000000003,-109.390000000000000,0.010405363000000,2010-3-15T00:00:00.000Z,US-Cop,Corral Pocket,3/15/2010 0:00:00
1743,40.815500000000000,-104.745600000000000,0.093823016000000,2010-3-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),3/15/2010 0:00:00
1744,43.950000000000003,-101.846600000000000,0.048092254000000,2010-3-15T00:00:00.000Z,US-Ctn,Cottonwood,3/15/2010 0:00:00
1745,37.677300000000002,-121.529600000000000,0.243607298000000,2010-3-15T00:00:00.000Z,US-Dia,Diablo,3/15/2010 0:00:00
1746,35.971200000000003,-79.093400000000003,0.126388580000000,2010-3-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,3/15/2010 0:00:00
1748,29.930000000000000,-98.010000000000005,0.250201344000000,2010-3-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,3/15/2010 0:00:00
1749,29.949500000000000,-97.996200000000002,0.253436297000000,2010-3-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,3/15/2010 0:00:00
1751,34.254700000000000,-89.873500000000007,0.108047366000000,2010-3-15T00:00:00.000Z,US-Goo,Goodwin Creek,3/15/2010 0:00:00
1752,41.840600000000002,-88.241000000000000,0.152356580000000,2010-3-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),3/15/2010 0:00:00
1753,39.074500000000000,-96.595100000000002,0.069733359000000,2010-3-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),3/15/2010 0:00:00
1754,39.056100000000001,-95.190700000000007,0.199179769000000,2010-3-15T00:00:00.000Z,US-KFS,Kansas Field Station,3/15/2010 0:00:00
1755,38.774500000000003,-97.568399999999997,0.081698924000000,2010-3-15T00:00:00.000Z,US-KLS,Kansas Land Institute,3/15/2010 0:00:00
1756,42.437600000000003,-85.328800000000001,0.013274519000000,2010-3-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,3/15/2010 0:00:00
1757,42.444000000000003,-85.310400000000001,0.013274519000000,2010-3-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,3/15/2010 0:00:00
1758,42.444000000000003,-85.309799999999996,0.013274519000000,2010-3-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,3/15/2010 0:00:00
1759,39.082400000000000,-96.560299999999998,0.069733359000000,2010-3-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),3/15/2010 0:00:00
1760,44.994999999999997,-93.186300000000003,0.131752461000000,2010-3-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,3/15/2010 0:00:00
1761,34.137700000000002,-101.478700000000000,0.159216285000000,2010-3-15T00:00:00.000Z,US-LGr,Lockney Grassland,3/15/2010 0:00:00
1762,34.960400000000000,-97.978899999999996,0.160455346000000,2010-3-15T00:00:00.000Z,US-LWW,Little Washita Watershed,3/15/2010 0:00:00
1763,39.877099999999999,-105.169000000000000,0.107607298000000,2010-3-15T00:00:00.000Z,US-RFE,RockyFlats - East site,3/15/2010 0:00:00
1764,39.875100000000003,-105.218400000000000,0.107607298000000,2010-3-15T00:00:00.000Z,US-RFW,RockyFlats - West site,3/15/2010 0:00:00
1765,44.678100000000001,-93.072299999999998,0.131752461000000,2010-3-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,3/15/2010 0:00:00
1766,33.736400000000003,-117.694700000000000,0.184509784000000,2010-3-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,3/15/2010 0:00:00
1769,36.933300000000003,-96.683300000000003,0.155228257000000,2010-3-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,3/15/2010 0:00:00
1770,38.037300000000002,-121.753699999999990,0.424416482000000,2010-3-15T00:00:00.000Z,US-Snd,Sherman Island,3/15/2010 0:00:00
1771,38.036900000000003,-121.754700000000000,0.424416482000000,2010-3-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,3/15/2010 0:00:00
1772,31.789400000000001,-110.827699999999990,0.050798412000000,2010-3-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,3/15/2010 0:00:00
1773,31.821400000000001,-110.866100000000000,0.050798412000000,2010-3-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,3/15/2010 0:00:00
1774,38.431600000000003,-120.965999999999990,0.376880407000000,2010-3-15T00:00:00.000Z,US-Ton,Tonzi Ranch,3/15/2010 0:00:00
1775,38.413300000000000,-120.950700000000000,0.376880407000000,2010-3-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,3/15/2010 0:00:00
1776,31.736499999999999,-109.941900000000000,0.116256930000000,2010-3-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,3/15/2010 0:00:00
1777,37.520800000000001,-96.855000000000004,0.085093744000000,2010-3-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),3/15/2010 0:00:00
1778,49.709299999999999,-112.940200000000000,0.036085662000000,2010-4-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,4/15/2010 0:00:00
1779,50.170999999999999,-97.876199999999997,0.014862492000000,2010-4-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,4/15/2010 0:00:00
1780,50.177399999999999,-97.868600000000001,0.014862492000000,2010-4-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,4/15/2010 0:00:00
1781,36.819299999999998,-97.819800000000001,0.568128467000000,2010-4-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,4/15/2010 0:00:00
1782,36.426699999999997,-99.420000000000002,0.132390082000000,2010-4-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,4/15/2010 0:00:00
1783,36.635800000000003,-99.597499999999997,0.275488317000000,2010-4-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,4/15/2010 0:00:00
1784,35.549700000000001,-98.040199999999999,0.595829010000000,2010-4-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,4/15/2010 0:00:00
1785,35.546500000000002,-98.040000000000006,0.595829010000000,2010-4-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,4/15/2010 0:00:00
1786,31.590699999999998,-110.510400000000000,0.111914381000000,2010-4-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,4/15/2010 0:00:00
1787,44.345300000000002,-96.836200000000005,0.166073278000000,2010-4-15T00:00:00.000Z,US-Bkg,Brookings,4/15/2010 0:00:00
1788,39.216700000000003,-86.540599999999998,0.360566705000000,2010-4-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,4/15/2010 0:00:00
1789,39.063299999999998,-79.420800000000000,0.261110991000000,2010-4-15T00:00:00.000Z,US-CaV,Canaan Valley,4/15/2010 0:00:00
1791,40.815500000000000,-104.745600000000000,0.135849774000000,2010-4-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),4/15/2010 0:00:00
1792,43.950000000000003,-101.846600000000000,0.013051438000000,2010-4-15T00:00:00.000Z,US-Ctn,Cottonwood,4/15/2010 0:00:00
1793,37.677300000000002,-121.529600000000000,0.413068593000000,2010-4-15T00:00:00.000Z,US-Dia,Diablo,4/15/2010 0:00:00
1794,35.971200000000003,-79.093400000000003,0.436312944000000,2010-4-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,4/15/2010 0:00:00
1796,29.930000000000000,-98.010000000000005,0.426907629000000,2010-4-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,4/15/2010 0:00:00
1797,29.949500000000000,-97.996200000000002,0.566022694000000,2010-4-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,4/15/2010 0:00:00
1798,35.445399999999999,-111.771800000000000,0.053797979000000,2010-4-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,4/15/2010 0:00:00
1799,34.254700000000000,-89.873500000000007,0.577569127000000,2010-4-15T00:00:00.000Z,US-Goo,Goodwin Creek,4/15/2010 0:00:00
1800,41.840600000000002,-88.241000000000000,0.258706063000000,2010-4-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),4/15/2010 0:00:00
1801,39.074500000000000,-96.595100000000002,0.338320374000000,2010-4-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),4/15/2010 0:00:00
1802,39.056100000000001,-95.190700000000007,0.408813596000000,2010-4-15T00:00:00.000Z,US-KFS,Kansas Field Station,4/15/2010 0:00:00
1803,38.774500000000003,-97.568399999999997,0.347523540000000,2010-4-15T00:00:00.000Z,US-KLS,Kansas Land Institute,4/15/2010 0:00:00
1804,42.437600000000003,-85.328800000000001,0.209416404000000,2010-4-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,4/15/2010 0:00:00
1805,42.444000000000003,-85.310400000000001,0.209416404000000,2010-4-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,4/15/2010 0:00:00
1806,42.444000000000003,-85.309799999999996,0.209416404000000,2010-4-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,4/15/2010 0:00:00
1807,39.082400000000000,-96.560299999999998,0.338320374000000,2010-4-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),4/15/2010 0:00:00
1808,44.994999999999997,-93.186300000000003,0.232841045000000,2010-4-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,4/15/2010 0:00:00
1809,34.137700000000002,-101.478700000000000,0.112806559000000,2010-4-15T00:00:00.000Z,US-LGr,Lockney Grassland,4/15/2010 0:00:00
1810,34.960400000000000,-97.978899999999996,0.481818557000000,2010-4-15T00:00:00.000Z,US-LWW,Little Washita Watershed,4/15/2010 0:00:00
1811,39.877099999999999,-105.169000000000000,0.248964697000000,2010-4-15T00:00:00.000Z,US-RFE,RockyFlats - East site,4/15/2010 0:00:00
1812,39.875100000000003,-105.218400000000000,0.248964697000000,2010-4-15T00:00:00.000Z,US-RFW,RockyFlats - West site,4/15/2010 0:00:00
1813,44.678100000000001,-93.072299999999998,0.232841045000000,2010-4-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,4/15/2010 0:00:00
1814,33.736400000000003,-117.694700000000000,0.203806952000000,2010-4-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,4/15/2010 0:00:00
1815,42.069299999999998,-101.407200000000000,0.027448501000000,2010-4-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,4/15/2010 0:00:00
1816,34.362299999999998,-106.701899999999990,0.005286082000000,2010-4-15T00:00:00.000Z,US-Seg,Sevilleta grassland,4/15/2010 0:00:00
1817,36.933300000000003,-96.683300000000003,0.436808825000000,2010-4-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,4/15/2010 0:00:00
1818,38.037300000000002,-121.753699999999990,0.528541684000000,2010-4-15T00:00:00.000Z,US-Snd,Sherman Island,4/15/2010 0:00:00
1819,38.036900000000003,-121.754700000000000,0.528541684000000,2010-4-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,4/15/2010 0:00:00
1820,31.789400000000001,-110.827699999999990,0.111914381000000,2010-4-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,4/15/2010 0:00:00
1821,31.821400000000001,-110.866100000000000,0.111914381000000,2010-4-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,4/15/2010 0:00:00
1822,38.431600000000003,-120.965999999999990,0.458825588000000,2010-4-15T00:00:00.000Z,US-Ton,Tonzi Ranch,4/15/2010 0:00:00
1823,38.413300000000000,-120.950700000000000,0.458825588000000,2010-4-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,4/15/2010 0:00:00
1824,31.736499999999999,-109.941900000000000,0.107024752000000,2010-4-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,4/15/2010 0:00:00
1825,37.520800000000001,-96.855000000000004,0.259348691000000,2010-4-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),4/15/2010 0:00:00
1826,49.709299999999999,-112.940200000000000,0.149572968000000,2010-5-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,5/15/2010 0:00:00
1827,50.170999999999999,-97.876199999999997,0.188863829000000,2010-5-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,5/15/2010 0:00:00
1828,50.177399999999999,-97.868600000000001,0.188863829000000,2010-5-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,5/15/2010 0:00:00
1829,36.819299999999998,-97.819800000000001,0.635143399000000,2010-5-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,5/15/2010 0:00:00
1830,36.426699999999997,-99.420000000000002,0.468969166000000,2010-5-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,5/15/2010 0:00:00
1831,36.635800000000003,-99.597499999999997,0.307108402000000,2010-5-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,5/15/2010 0:00:00
1832,35.549700000000001,-98.040199999999999,0.603188694000000,2010-5-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,5/15/2010 0:00:00
1833,35.546500000000002,-98.040000000000006,0.603188694000000,2010-5-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,5/15/2010 0:00:00
1834,31.590699999999998,-110.510400000000000,0.315328181000000,2010-5-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,5/15/2010 0:00:00
1835,44.345300000000002,-96.836200000000005,0.273732930000000,2010-5-15T00:00:00.000Z,US-Bkg,Brookings,5/15/2010 0:00:00
1836,39.216700000000003,-86.540599999999998,0.811941803000000,2010-5-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,5/15/2010 0:00:00
1837,39.063299999999998,-79.420800000000000,0.749073029000000,2010-5-15T00:00:00.000Z,US-CaV,Canaan Valley,5/15/2010 0:00:00
1838,38.090000000000003,-109.390000000000000,0.093128175000000,2010-5-15T00:00:00.000Z,US-Cop,Corral Pocket,5/15/2010 0:00:00
1839,40.815500000000000,-104.745600000000000,0.374798089000000,2010-5-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),5/15/2010 0:00:00
1840,43.950000000000003,-101.846600000000000,0.477539718000000,2010-5-15T00:00:00.000Z,US-Ctn,Cottonwood,5/15/2010 0:00:00
1841,37.677300000000002,-121.529600000000000,0.271744847000000,2010-5-15T00:00:00.000Z,US-Dia,Diablo,5/15/2010 0:00:00
1842,35.971200000000003,-79.093400000000003,0.677801847000000,2010-5-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,5/15/2010 0:00:00
1843,48.307699999999997,-105.101900000000000,0.048083484000000,2010-5-15T00:00:00.000Z,US-FPe,Fort Peck,5/15/2010 0:00:00
1844,29.930000000000000,-98.010000000000005,0.492176533000000,2010-5-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,5/15/2010 0:00:00
1845,29.949500000000000,-97.996200000000002,0.470724612000000,2010-5-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,5/15/2010 0:00:00
1846,35.445399999999999,-111.771800000000000,0.051407155000000,2010-5-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,5/15/2010 0:00:00
1847,34.254700000000000,-89.873500000000007,0.593873918000000,2010-5-15T00:00:00.000Z,US-Goo,Goodwin Creek,5/15/2010 0:00:00
1848,41.840600000000002,-88.241000000000000,0.287709117000000,2010-5-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),5/15/2010 0:00:00
1849,39.074500000000000,-96.595100000000002,0.503554165000000,2010-5-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),5/15/2010 0:00:00
1850,39.056100000000001,-95.190700000000007,0.611437142000000,2010-5-15T00:00:00.000Z,US-KFS,Kansas Field Station,5/15/2010 0:00:00
1851,38.774500000000003,-97.568399999999997,0.421902925000000,2010-5-15T00:00:00.000Z,US-KLS,Kansas Land Institute,5/15/2010 0:00:00
1852,42.437600000000003,-85.328800000000001,0.509715140000000,2010-5-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,5/15/2010 0:00:00
1853,42.444000000000003,-85.310400000000001,0.509715140000000,2010-5-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,5/15/2010 0:00:00
1854,42.444000000000003,-85.309799999999996,0.509715140000000,2010-5-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,5/15/2010 0:00:00
1855,39.082400000000000,-96.560299999999998,0.503554165000000,2010-5-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),5/15/2010 0:00:00
1856,44.994999999999997,-93.186300000000003,0.627689540000000,2010-5-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,5/15/2010 0:00:00
1857,34.137700000000002,-101.478700000000000,0.306261867000000,2010-5-15T00:00:00.000Z,US-LGr,Lockney Grassland,5/15/2010 0:00:00
1858,34.960400000000000,-97.978899999999996,0.584639847000000,2010-5-15T00:00:00.000Z,US-LWW,Little Washita Watershed,5/15/2010 0:00:00
1859,39.877099999999999,-105.169000000000000,0.179913521000000,2010-5-15T00:00:00.000Z,US-RFE,RockyFlats - East site,5/15/2010 0:00:00
1860,39.875100000000003,-105.218400000000000,0.179913521000000,2010-5-15T00:00:00.000Z,US-RFW,RockyFlats - West site,5/15/2010 0:00:00
1861,44.678100000000001,-93.072299999999998,0.627689540000000,2010-5-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,5/15/2010 0:00:00
1862,33.736400000000003,-117.694700000000000,0.107998461000000,2010-5-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,5/15/2010 0:00:00
1863,42.069299999999998,-101.407200000000000,0.248592377000000,2010-5-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,5/15/2010 0:00:00
1864,34.362299999999998,-106.701899999999990,0.122365087000000,2010-5-15T00:00:00.000Z,US-Seg,Sevilleta grassland,5/15/2010 0:00:00
1865,36.933300000000003,-96.683300000000003,0.595548928000000,2010-5-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,5/15/2010 0:00:00
1866,38.037300000000002,-121.753699999999990,0.421640843000000,2010-5-15T00:00:00.000Z,US-Snd,Sherman Island,5/15/2010 0:00:00
1867,38.036900000000003,-121.754700000000000,0.421640843000000,2010-5-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,5/15/2010 0:00:00
1868,31.789400000000001,-110.827699999999990,0.315328181000000,2010-5-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,5/15/2010 0:00:00
1869,31.821400000000001,-110.866100000000000,0.315328181000000,2010-5-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,5/15/2010 0:00:00
1870,38.431600000000003,-120.965999999999990,0.535653055000000,2010-5-15T00:00:00.000Z,US-Ton,Tonzi Ranch,5/15/2010 0:00:00
1871,38.413300000000000,-120.950700000000000,0.535653055000000,2010-5-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,5/15/2010 0:00:00
1872,31.736499999999999,-109.941900000000000,0.094527848000000,2010-5-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,5/15/2010 0:00:00
1873,37.520800000000001,-96.855000000000004,0.557338297000000,2010-5-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),5/15/2010 0:00:00
1874,49.709299999999999,-112.940200000000000,0.322113693000000,2010-6-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,6/15/2010 0:00:00
1875,50.170999999999999,-97.876199999999997,0.400476962000000,2010-6-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,6/15/2010 0:00:00
1876,50.177399999999999,-97.868600000000001,0.400476962000000,2010-6-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,6/15/2010 0:00:00
1877,36.819299999999998,-97.819800000000001,0.584038556000000,2010-6-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,6/15/2010 0:00:00
